state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
California,-0.7427027185363606,0.5439221054345367,-0.7565542982020771,-0.40356998175529163,2014,4,0.023935727767260166,1,0.3420872667466385,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
California,-0.7042544732029042,-1.253800269166861,-0.7565542982020771,-0.3346810739300191,2014,4,0.023935727767260166,1,0.363511943896802,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
North Carolina,0.35970148556701387,1.4427832927352355,0.2122175547612757,1.5851728446879012,2015,3,0.5961599564233158,1,0.41171746748467014,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
Illinois,0.5338264203653112,-0.35493908186616213,0.2122175547612757,-1.8922059961834958,2017,4,-0.5482885008887954,0,-0.7130780828989188,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
South Carolina,0.9579064194331297,-0.8043696755165116,-0.7565542982020771,0.5815030738865213,2017,2,-1.120512729544851,1,-0.022132244806142686,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
Minnesota,-0.7125483936138194,-1.253800269166861,-0.7565542982020771,-0.31455130838706247,2017,4,1.740608413735427,1,0.47063532964762006,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
Minnesota,-0.7944804788159306,-0.8043696755165116,-0.7565542982020771,-0.4447859734786294,2017,4,1.740608413735427,1,0.7705808097499104,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True
Texas,0.10723454825875833,1.4427832927352355,0.2122175547612757,-0.07507662836583281,2016,2,0.5961599564233158,1,-0.07033776839401082,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
California,-0.711896728438676,-0.35493908186616213,-0.7565542982020771,-0.3201001367658792,2016,3,0.5961599564233158,1,0.4492106524974563,1,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
California,-0.3950452718262597,-0.8043696755165116,0.2122175547612757,-0.26429981617401344,2016,3,0.5961599564233158,1,-0.01677607551860186,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
California,-0.79258472557915,-1.253800269166861,-0.7565542982020771,-0.43957631553861565,2016,3,0.5961599564233158,1,0.7705808097499104,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
Minnesota,-0.754195722534343,-0.8043696755165116,-0.7565542982020771,-0.33408074225333784,2015,1,0.5961599564233158,1,0.7705808097499104,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Minnesota,-0.5149753609680919,-0.35493908186616213,-0.7565542982020771,0.015759998554380306,2015,1,0.5961599564233158,1,0.4063612981971292,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Minnesota,-0.6357111452355559,-0.8043696755165116,-0.7565542982020771,0.0027019366604657774,2015,1,0.5961599564233158,1,0.7920054869000742,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Oregon,-0.7973122602133716,-1.253800269166861,2.6341471871696576,-0.673549651042461,2017,4,1.1683841850793713,0,-1.6861155034688489,1,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False
New York,-0.2591079162913613,1.4427832927352355,-0.7565542982020771,0.8300132543974622,2017,4,-1.120512729544851,1,0.6420327468489289,0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
California,-0.5269896971061889,-0.35493908186616213,0.2122175547612757,0.0640510856311481,2017,2,-0.5482885008887954,1,0.49206000679778367,0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
Minnesota,-0.36959478462248024,0.9933526990848861,-0.7565542982020771,0.2209513306214051,2016,3,0.5961599564233158,1,0.36351194389680214,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
Illinois,-0.4481263624561163,1.4427832927352355,0.2122175547612757,0.222077376478231,2016,3,0.023935727767260166,1,0.49206000679778367,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Illinois,-0.2623899390825377,-0.35493908186616213,0.2122175547612757,-0.9112843867126313,2016,3,0.023935727767260166,0,-0.4988313113972828,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Illinois,-0.8203812074134453,-0.35493908186616213,3.1185331136513343,-0.6481661354024463,2016,3,0.023935727767260166,0,-3.899998808985754,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Minnesota,-0.6892661741746077,0.09449151178418727,-0.7565542982020771,-0.14753700091170072,2016,4,-0.5482885008887954,1,0.792005486900074,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Colorado,0.5843008502945944,0.9933526990848861,0.2122175547612757,-1.4566195767419972,2015,4,0.023935727767260166,0,-0.4988313113972829,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
Colorado,-0.22456966200876488,-0.35493908186616213,0.2122175547612757,-0.675262461758416,2015,4,0.023935727767260166,0,-0.3381462327710558,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
Colorado,-0.6124763196272638,-0.35493908186616213,2.6341471871696576,-1.4207217774990901,2015,4,0.023935727767260166,0,-1.7575310939693942,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
North Carolina,-0.39191727898557177,1.8922138863855849,0.2122175547612757,0.05192235073955373,2017,4,0.5961599564233158,1,0.25103238885844326,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
North Carolina,-0.6651427142365747,-1.253800269166861,0.2122175547612757,-0.4738664469015966,2017,4,0.5961599564233158,1,-0.09711861483171531,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
North Carolina,-0.8114000764541974,-1.253800269166861,0.2122175547612757,-0.5086517671052299,2017,4,0.5961599564233158,1,0.4384983139223748,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
Illinois,1.1830271163008252,0.5439221054345367,0.2122175547612757,1.7610157586853048,2015,4,0.5961599564233158,1,0.17068984954532973,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
